CD_CLIENTE;resposta_NPS;resposta_unidade;Nota_SupTec_Agilidade;Nota_SupTec_Atendimento;Nota_Comercial;Nota_Custos;Nota_AdmFin_Atendimento;Nota_Software;Nota_Software_Atualizacao
T74865;9.666666666666666;9.333333333333334;9.0;9.333333333333334;8.333333333333334;7.333333333333333;9.333333333333334;9.666666666666666;9.333333333333334
T74871;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
T74874;7.0;7.0;6.0;6.0;7.0;7.0;7.0;9.0;6.0
T75004;7.25;7.75;7.25;7.25;7.25;7.25;7.25;7.25;7.25
T75007;7.666666666666667;7.666666666666667;7.666666666666667;7.666666666666667;7.666666666666667;7.333333333333333;7.666666666666667;7.666666666666667;7.666666666666667
T75274;8.0;9.0;8.0;8.0;9.0;8.0;8.0;8.0;9.0
T75282;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T75322;9.5;10.0;7.75;9.0;9.0;6.25;9.5;6.5;6.75
T75330;7.8;7.8;7.8;7.8;8.4;7.6;8.4;7.8;8.4
T75344;7.5;8.5;7.5;7.5;8.0;7.5;9.5;7.5;7.5
T75385;8.8;8.0;7.8;8.0;7.8;5.8;7.4;7.6;7.2
T75419;7.8;8.0;6.4;6.8;8.4;6.0;8.4;7.6;7.2
T75437;7.428571428571429;7.428571428571429;7.0;7.571428571428571;7.285714285714286;6.428571428571429;7.428571428571429;7.428571428571429;7.142857142857143
T75488;6.8;7.0;6.8;7.4;6.6;7.0;7.4;7.0;7.4
T75515;8.0;7.0;6.666666666666667;7.333333333333333;7.333333333333333;7.333333333333333;8.0;7.333333333333333;8.0
T75558;9.333333333333334;8.666666666666666;8.666666666666666;8.333333333333334;9.0;7.666666666666667;8.333333333333334;8.333333333333334;8.333333333333334
T75573;9.2;8.2;8.2;8.2;8.8;8.0;8.6;8.8;8.4
T75582;9.5;8.0;8.0;8.0;8.5;9.5;9.0;9.0;7.0
T75656;8.5;8.5;8.5;8.5;8.5;8.5;8.5;8.5;8.5
T75794;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T75868;8.0;9.0;7.0;7.0;8.5;7.0;8.5;8.0;6.5
T76001;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T76003;9.2;10.0;9.6;9.2;9.6;9.4;9.6;9.2;9.6
T76078;7.5;8.0;7.666666666666667;7.666666666666667;7.666666666666667;7.166666666666667;7.333333333333333;6.666666666666667;8.0
T76118;10.0;8.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
T76120;6.0;8.0;6.0;8.0;9.0;6.0;8.0;6.0;8.0
T76135;7.5;8.5;7.75;8.0;8.0;7.5;7.75;7.75;8.0
T76192;9.75;7.75;8.0;8.0;8.5;6.25;9.5;9.25;9.75
T76264;8.5;8.5;8.5;8.5;8.5;7.0;8.5;8.5;8.0
T76267;8.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T76286;8.333333333333334;8.166666666666666;8.0;8.333333333333334;7.833333333333333;7.166666666666667;7.833333333333333;8.333333333333334;8.0
T76341;10.0;9.5;9.0;9.5;9.5;8.5;9.5;10.0;9.0
T76342;8.333333333333334;9.0;8.666666666666666;8.333333333333334;9.0;7.666666666666667;8.666666666666666;8.333333333333334;8.0
T76344;8.5;8.333333333333334;8.5;8.5;8.333333333333334;8.0;8.0;8.666666666666666;8.5
T76352;9.0;9.0;8.5;8.5;9.166666666666666;7.833333333333333;8.833333333333334;9.166666666666666;8.833333333333334
T76382;8.0;7.8;8.2;8.6;8.0;7.8;8.0;6.6;7.0
T76402;10.0;8.666666666666666;8.0;9.333333333333334;9.333333333333334;7.333333333333333;9.333333333333334;9.333333333333334;8.666666666666666
T76404;10.0;9.666666666666666;10.0;10.0;10.0;7.666666666666667;10.0;10.0;10.0
T76419;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
T76441;9.333333333333334;8.666666666666666;7.666666666666667;8.333333333333334;7.666666666666667;7.666666666666667;9.0;9.0;8.666666666666666
T76474;8.6;8.2;7.8;8.0;8.8;8.0;8.6;8.6;8.4
T76529;8.5;9.0;7.0;8.5;8.5;8.5;8.5;8.5;8.5
T76679;8.5;7.5;8.5;8.0;8.0;7.0;9.5;6.5;9.5
T76719;10.0;10.0;9.0;10.0;10.0;8.5;9.5;10.0;9.5
T76762;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.0;7.333333333333333;8.0
T76763;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
T76806;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T76839;9.333333333333334;9.666666666666666;9.0;9.333333333333334;9.666666666666666;8.0;9.666666666666666;9.0;9.0
T76842;7.714285714285714;7.714285714285714;7.571428571428571;8.285714285714286;7.571428571428571;7.285714285714286;7.571428571428571;7.857142857142857;7.857142857142857
T76859;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
T76922;8.0;8.0;8.0;8.0;9.0;6.0;9.0;6.0;7.0
T76932;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
T76973;7.0;7.0;5.0;7.0;8.0;5.0;7.0;7.0;8.0
T77096;6.25;7.0;6.25;6.25;6.25;6.25;6.25;6.25;6.25
T77109;10.0;10.0;8.0;10.0;10.0;10.0;10.0;10.0;10.0
T77119;8.0;7.666666666666667;7.333333333333333;7.0;7.0;6.333333333333333;8.0;7.333333333333333;8.0
T77135;9.25;9.0;8.25;8.5;8.5;8.25;9.0;8.5;7.5
T77178;6.833333333333333;6.833333333333333;6.333333333333333;6.5;7.0;4.333333333333333;6.666666666666667;6.833333333333333;7.666666666666667
T77270;8.0;8.0;9.0;8.0;7.0;5.0;10.0;9.0;7.0
T77293;8.666666666666666;9.0;6.666666666666667;8.0;9.0;7.333333333333333;8.0;8.666666666666666;8.666666666666666
T77325;9.0;8.666666666666666;9.333333333333334;8.666666666666666;9.0;8.666666666666666;9.0;9.0;8.333333333333334
T77335;7.5;7.5;6.0;6.5;9.0;7.0;9.0;8.0;7.5
T77520;9.6;9.0;8.8;9.0;9.6;8.6;9.6;9.6;9.6
T77543;8.25;7.5;7.75;7.5;6.75;6.0;6.5;8.25;7.5
T77568;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T77573;6.2;5.8;6.6;6.4;7.4;5.4;6.2;6.2;6.6
T77617;10.0;9.5;9.0;10.0;10.0;10.0;10.0;10.0;9.5
T77693;8.857142857142858;9.285714285714286;8.428571428571429;8.857142857142858;8.857142857142858;8.428571428571429;8.857142857142858;9.0;8.857142857142858
T77784;7.0;7.0;7.0;7.0;8.0;3.0;5.0;7.0;6.0
T77788;9.2;8.8;8.0;8.4;9.2;8.2;9.2;8.4;9.0
T77947;7.0;6.0;6.0;6.0;6.0;5.0;9.0;8.0;8.0
T77993;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
T78102;8.6;9.2;8.8;8.8;8.8;8.4;8.8;8.8;8.4
T78204;8.0;7.0;7.5;8.0;7.0;7.5;7.5;8.0;7.5
T78206;9.2;8.8;8.4;8.8;8.6;8.0;8.4;9.0;8.8
T78209;7.75;6.0;7.0;7.25;8.5;6.25;5.75;7.75;6.5
T78253;8.75;7.0;8.25;9.0;7.75;6.75;8.0;8.75;9.0
T78381;10.0;8.25;8.25;9.0;9.25;7.5;9.0;8.5;7.25
T78391;9.5;10.0;9.5;9.5;9.75;9.0;9.75;9.5;7.75
T78573;6.666666666666667;8.666666666666666;7.666666666666667;7.666666666666667;8.0;5.0;6.0;6.666666666666667;6.333333333333333
T78664;9.0;9.0;8.0;9.0;9.0;8.0;9.0;8.0;8.0
T78775;8.666666666666666;8.666666666666666;8.333333333333334;9.0;9.333333333333334;7.333333333333333;8.666666666666666;8.0;8.333333333333334
T78810;6.6;9.0;6.4;6.4;9.0;6.8;7.2;7.0;7.2
T79168;7.75;8.25;7.25;7.25;8.0;7.25;8.0;7.75;7.5
T79237;8.333333333333334;9.333333333333334;8.666666666666666;8.333333333333334;8.333333333333334;7.333333333333333;8.333333333333334;8.333333333333334;7.666666666666667
T79240;8.0;7.666666666666667;8.0;8.0;8.0;7.666666666666667;8.333333333333334;8.333333333333334;8.333333333333334
T79368;9.0;9.6;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T79375;6.666666666666667;7.333333333333333;6.333333333333333;6.333333333333333;6.333333333333333;6.0;7.333333333333333;6.666666666666667;6.666666666666667
T79557;8.4;8.6;8.8;8.8;8.6;7.8;8.6;8.6;8.0
T79572;8.333333333333334;8.666666666666666;8.333333333333334;8.0;9.0;6.666666666666667;9.0;8.666666666666666;8.333333333333334
T79896;8.666666666666666;8.666666666666666;8.0;9.0;8.666666666666666;8.333333333333334;9.0;9.0;8.666666666666666
T79935;7.857142857142857;8.142857142857142;6.714285714285714;6.714285714285714;7.428571428571429;6.714285714285714;7.714285714285714;7.857142857142857;8.142857142857142
T79941;6.333333333333333;7.5;5.833333333333333;6.166666666666667;5.333333333333333;6.333333333333333;6.5;7.5;6.333333333333333
T80020;7.5;7.0;7.0;7.5;8.0;7.5;7.5;7.5;7.5
T80088;9.0;9.25;8.5;9.0;9.0;9.0;8.75;8.75;9.0
T80295;7.8;8.6;8.0;8.2;9.0;7.4;8.4;7.0;7.8
T80566;8.75;9.25;8.25;8.75;9.25;7.75;8.25;8.5;9.0
T80605;8.2;8.0;7.0;7.4;8.6;8.0;8.4;7.6;8.2
T81201;7.833333333333333;9.333333333333334;8.0;8.0;8.333333333333334;7.666666666666667;8.333333333333334;7.833333333333333;7.833333333333333
T81376;8.5;8.0;8.5;8.5;8.5;8.5;8.5;8.5;8.5
T81472;10.0;10.0;5.5;10.0;10.0;8.5;9.0;10.0;9.0
T81527;8.222222222222221;8.777777777777779;8.222222222222221;8.222222222222221;8.11111111111111;7.777777777777778;8.11111111111111;8.11111111111111;7.888888888888889
T81649;10.0;8.666666666666666;6.666666666666667;8.0;7.0;6.0;6.333333333333333;8.0;8.0
T82336;8.0;8.0;8.0;8.0;8.0;7.333333333333333;8.666666666666666;8.0;8.0
T83963;9.0;9.0;9.0;9.0;9.0;4.0;9.0;9.0;8.0
T83974;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T84013;9.0;8.333333333333334;8.333333333333334;9.0;8.0;8.333333333333334;7.666666666666667;9.0;8.333333333333334
T84068;7.75;7.75;7.5;8.0;8.25;6.75;7.5;7.75;7.0
T84071;4.6;7.4;5.6;5.6;6.2;5.2;5.6;4.6;5.2
T84117;8.0;8.0;6.5;7.5;8.0;7.5;8.5;8.5;7.5
T84205;7.5;9.5;6.833333333333333;8.333333333333334;9.166666666666666;7.5;9.333333333333334;7.5;7.333333333333333
T84225;10.0;10.0;9.5;10.0;9.75;9.75;10.0;10.0;10.0
T84228;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T84290;6.833333333333333;6.333333333333333;6.5;7.0;6.666666666666667;5.5;6.833333333333333;6.833333333333333;7.333333333333333
T84300;7.0;7.888888888888889;7.0;8.0;7.555555555555555;6.555555555555555;7.0;6.888888888888889;7.333333333333333
T84301;8.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T84408;6.5;7.0;6.0;6.5;7.5;5.0;7.5;7.0;9.0
T84433;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
T84493;3.0;7.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
T84505;7.8;8.6;8.0;8.6;8.4;7.2;8.0;7.4;8.2
T84546;3.5;2.5;1.0;1.0;3.5;3.5;3.5;1.0;2.5
T84547;9.75;10.0;9.25;9.25;9.25;9.5;9.75;9.75;9.75
T84560;10.0;8.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
T84563;8.8;8.8;7.4;7.4;8.6;7.6;8.8;7.8;7.6
T84612;9.0;10.0;8.0;8.0;9.0;7.0;8.0;8.0;8.0
T84622;8.4;8.0;7.8;7.8;8.8;7.8;8.8;8.4;8.4
T84626;10.0;9.333333333333334;9.0;9.666666666666666;9.333333333333334;8.0;8.666666666666666;10.0;10.0
T84651;9.6;8.4;8.4;9.2;9.0;7.8;9.0;9.2;9.8
T84693;7.0;4.5;6.5;6.5;4.5;4.5;6.0;7.5;6.5
T84733;6.5;7.0;7.0;6.5;7.0;6.5;6.5;6.5;6.5
T84754;10.0;10.0;7.0;7.0;10.0;8.0;10.0;10.0;10.0
T84843;9.0;9.0;8.0;9.0;9.0;7.0;8.0;9.0;8.0
T84857;8.0;8.0;6.0;6.0;8.0;4.0;9.0;7.0;9.0
T84888;9.333333333333334;9.333333333333334;9.0;9.0;9.5;8.833333333333334;9.333333333333334;9.5;8.833333333333334
T84893;7.666666666666667;7.333333333333333;4.333333333333333;5.666666666666667;4.666666666666667;8.0;7.666666666666667;6.333333333333333;8.333333333333334
T84905;8.75;8.0;8.25;8.0;8.5;8.0;8.25;8.5;8.5
T84915;9.6;9.0;10.0;10.0;9.6;9.2;9.6;9.6;10.0
T84923;2.0;4.5;2.0;2.0;2.0;2.0;2.0;2.0;2.0
T84929;8.5;8.5;8.0;8.5;9.0;7.5;8.5;8.0;8.5
T84931;8.166666666666666;8.333333333333334;7.333333333333333;7.5;8.333333333333334;7.666666666666667;8.0;8.0;8.166666666666666
T84944;9.25;9.0;7.25;8.0;8.5;9.0;9.25;8.25;8.75
T84955;8.666666666666666;8.0;8.666666666666666;8.666666666666666;8.0;8.333333333333334;9.333333333333334;8.666666666666666;7.666666666666667
T84973;9.0;7.666666666666667;7.333333333333333;8.333333333333334;9.0;8.0;8.666666666666666;7.666666666666667;8.666666666666666
T87548;8.666666666666666;7.333333333333333;7.666666666666667;8.0;7.0;5.0;8.0;7.333333333333333;7.666666666666667
T87549;9.0;9.0;9.0;7.0;9.0;9.0;9.0;9.0;8.0
T89690;7.0;4.0;4.0;4.0;7.0;7.0;7.0;7.0;8.0
T89704;9.25;9.75;9.0;9.25;9.25;9.0;9.5;9.0;9.25
T89811;7.666666666666667;7.666666666666667;7.666666666666667;7.666666666666667;8.666666666666666;7.333333333333333;7.666666666666667;6.0;7.666666666666667
T89914;8.5;9.25;8.25;8.75;8.75;7.75;8.75;8.25;8.75
T89918;8.0;8.666666666666666;7.833333333333333;7.833333333333333;8.5;7.666666666666667;8.333333333333334;8.166666666666666;7.666666666666667
T89935;7.0;9.0;6.0;6.0;8.0;9.0;7.0;10.0;9.0
T89937;8.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T89973;8.5;7.0;6.5;6.5;5.5;6.0;8.5;9.0;9.0
T89992;7.5;5.0;8.5;8.5;4.0;6.0;6.5;7.5;5.0
T92086;9.5;10.0;9.0;9.0;9.5;9.5;9.5;9.5;9.5
T92111;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T92121;7.5;7.0;7.5;7.5;7.5;7.5;7.5;7.5;7.5
T92125;8.285714285714286;8.714285714285714;8.142857142857142;8.857142857142858;8.857142857142858;7.714285714285714;9.0;8.571428571428571;8.285714285714286
T92129;8.25;8.25;7.75;7.75;8.25;8.25;8.25;7.25;8.25
T92141;8.25;8.25;7.0;8.25;9.5;7.5;9.5;7.5;8.25
T92154;8.2;7.2;7.0;7.6;7.0;7.6;7.2;7.6;8.6
T92201;7.0;7.333333333333333;7.333333333333333;7.666666666666667;8.0;7.333333333333333;8.0;7.0;7.0
T92213;5.0;3.0;3.0;5.0;5.0;9.0;5.0;5.0;8.0
T92214;9.5;8.5;8.5;9.0;9.5;8.0;9.5;9.0;8.5
T92244;7.5;7.5;7.25;7.5;7.5;7.25;7.5;7.5;7.0
T92246;4.0;9.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0
T92270;7.2;5.0;6.8;8.0;5.2;5.4;7.0;6.2;8.0
T94426;7.5;7.0;6.5;7.5;9.0;6.0;8.0;7.0;7.0
T94476;10.0;9.0;8.666666666666666;8.666666666666666;7.666666666666667;7.0;9.333333333333334;10.0;4.0
T94480;9.5;9.5;9.0;9.0;9.5;8.0;9.5;9.0;9.0
T94503;6.0;6.0;5.5;5.5;5.5;4.5;6.0;5.5;6.5
T94555;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
T94602;6.8;5.4;6.6;6.6;5.4;5.4;6.6;6.2;7.2
T96461;8.75;9.0;8.5;8.5;8.75;7.75;8.5;8.75;8.75
T96529;7.0;3.0;3.0;7.0;3.0;3.0;5.0;7.0;7.0
T96535;10.0;9.0;8.666666666666666;8.333333333333334;8.333333333333334;7.666666666666667;9.333333333333334;9.0;9.333333333333334
T96701;10.0;10.0;8.0;8.0;10.0;9.0;10.0;10.0;10.0
T96702;7.0;9.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
T96704;2.0;0.0;2.0;2.0;1.0;3.0;2.0;2.0;0.0
T98567;9.0;8.666666666666666;8.666666666666666;9.0;9.0;9.0;9.0;9.0;9.0
T98600;8.0;9.0;8.0;8.0;9.0;8.0;8.666666666666666;8.0;8.666666666666666
T98613;8.5;7.0;8.5;8.0;8.5;6.5;9.0;8.0;7.0
T98614;10.0;10.0;9.0;10.0;10.0;9.0;10.0;9.0;1.0
T98720;9.333333333333334;9.333333333333334;7.666666666666667;9.333333333333334;6.333333333333333;8.666666666666666;9.333333333333334;9.333333333333334;9.333333333333334
T98737;7.5;8.5;7.5;7.25;7.25;5.5;7.25;7.5;7.25
T98750;9.5;9.666666666666666;8.5;9.333333333333334;9.666666666666666;8.166666666666666;9.666666666666666;8.833333333333334;9.5
T98762;8.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
T98763;8.5;9.5;8.0;8.75;9.5;7.75;8.5;8.25;7.75
T98789;7.166666666666667;7.833333333333333;6.833333333333333;6.833333333333333;7.166666666666667;7.0;7.0;7.0;7.0
T98821;8.0;6.0;8.333333333333334;8.333333333333334;7.0;7.0;8.666666666666666;8.666666666666666;8.0
T98826;9.5;9.0;8.166666666666666;8.666666666666666;9.0;8.666666666666666;9.0;9.0;9.166666666666666
T98879;8.0;8.0;6.0;7.0;8.0;7.0;8.666666666666666;8.0;8.0
T98882;7.75;7.5;6.0;6.0;8.5;7.0;7.75;7.75;7.5
T98884;7.666666666666667;9.666666666666666;9.333333333333334;9.666666666666666;9.0;7.666666666666667;9.333333333333334;8.0;8.0
TA0675;2.5;3.5;1.0;1.0;6.0;1.0;2.5;1.5;4.5
TA0689;8.0;8.666666666666666;6.666666666666667;6.666666666666667;9.0;8.0;9.0;7.666666666666667;7.666666666666667
TA0704;8.0;8.0;8.0;8.0;8.0;8.0;8.0;10.0;8.0
TA0719;10.0;10.0;9.666666666666666;9.666666666666666;10.0;9.333333333333334;9.666666666666666;10.0;10.0
TA0729;8.25;7.25;8.25;8.25;8.5;8.0;8.25;8.25;8.25
TA0900;4.0;10.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0
TA2501;9.0;9.0;8.0;8.0;9.333333333333334;9.0;9.333333333333334;8.666666666666666;8.666666666666666
TA2514;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TA2531;8.666666666666666;9.333333333333334;7.333333333333333;8.333333333333334;9.333333333333334;6.333333333333333;10.0;9.0;7.0
TA2544;8.333333333333334;8.333333333333334;7.333333333333333;7.333333333333333;8.333333333333334;7.666666666666667;7.666666666666667;8.0;7.333333333333333
TA2551;8.0;7.75;7.75;7.75;8.25;7.75;7.75;8.0;7.75
TA2554;8.0;9.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0
TA2555;8.4;8.4;8.4;8.6;8.4;7.2;8.4;8.4;7.8
TA2617;8.0;8.5;8.0;8.5;8.0;8.0;8.0;8.5;8.0
TA2621;7.0;6.333333333333333;7.0;7.0;7.333333333333333;7.0;6.333333333333333;6.666666666666667;5.0
TA2634;8.0;8.5;8.5;8.5;9.0;7.5;8.5;7.5;6.0
TA2641;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TA2644;7.0;9.0;8.0;9.0;7.0;8.0;8.0;7.0;7.0
TA2656;9.0;9.333333333333334;9.666666666666666;9.666666666666666;9.0;9.0;8.666666666666666;9.333333333333334;9.0
TA2657;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TA2668;8.0;8.0;7.0;8.5;9.0;7.5;8.0;8.0;6.0
TA2722;8.0;7.333333333333333;7.333333333333333;9.0;8.0;8.666666666666666;5.0;8.333333333333334;7.333333333333333
TA2800;7.5;7.75;7.5;7.5;8.25;7.25;7.0;6.75;7.0
TA2805;8.5;8.0;9.0;9.0;8.5;8.0;8.5;8.5;7.5
TA2826;8.0;8.75;8.0;8.25;8.75;7.75;8.75;8.5;7.25
TA2843;8.333333333333334;7.666666666666667;7.0;7.333333333333333;8.666666666666666;8.0;8.666666666666666;7.666666666666667;8.0
TA2853;10.0;8.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TA2859;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TA2868;9.0;9.0;8.0;10.0;9.0;8.0;9.0;9.0;8.0
TA2872;7.5;8.0;6.0;6.0;7.5;5.0;6.0;7.5;7.0
TA2875;8.333333333333334;8.0;7.333333333333333;6.333333333333333;7.666666666666667;7.666666666666667;8.333333333333334;6.666666666666667;6.666666666666667
TA2879;5.333333333333333;6.333333333333333;5.666666666666667;8.0;6.666666666666667;6.333333333333333;8.333333333333334;7.0;7.333333333333333
TA2884;8.833333333333334;8.666666666666666;8.166666666666666;8.666666666666666;8.833333333333334;7.5;7.833333333333333;8.333333333333334;7.333333333333333
TA2888;6.0;7.0;6.0;6.0;5.666666666666667;6.0;6.0;6.0;6.0
TA2895;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TA2901;10.0;9.0;9.666666666666666;9.666666666666666;10.0;10.0;10.0;9.666666666666666;9.333333333333334
TA2963;8.666666666666666;7.666666666666667;7.666666666666667;8.333333333333334;8.666666666666666;7.666666666666667;8.0;7.333333333333333;8.0
TA2977;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0
TA3007;10.0;10.0;9.0;9.0;10.0;9.0;9.5;10.0;10.0
TA3026;2.3333333333333335;3.6666666666666665;1.6666666666666667;6.333333333333333;4.0;1.6666666666666667;2.3333333333333335;1.3333333333333333;1.0
TA3030;8.0;7.0;3.0;7.0;8.0;8.0;5.0;5.0;7.0
TA3082;8.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0
TA3091;8.666666666666666;8.0;8.333333333333334;8.333333333333334;9.0;8.666666666666666;9.0;8.333333333333334;7.666666666666667
TA3094;9.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;9.0
TA3095;8.0;8.5;8.0;7.5;8.5;8.0;8.5;8.5;7.5
TA3098;6.0;4.0;5.0;5.0;5.0;4.0;6.0;4.0;5.0
TA3126;8.5;8.5;7.5;8.5;8.5;8.0;8.5;7.5;8.5
TA3129;7.666666666666667;7.333333333333333;8.0;9.666666666666666;8.0;7.333333333333333;8.0;7.666666666666667;8.0
TA3130;7.0;7.0;8.0;7.0;7.0;4.0;3.0;7.0;3.0
TA3153;8.5;7.5;8.0;9.0;9.0;6.0;8.0;8.0;8.0
TA3155;8.0;10.0;9.5;10.0;9.5;9.0;9.0;8.0;9.0
TA3197;7.333333333333333;7.333333333333333;7.0;9.0;8.0;3.0;5.333333333333333;7.333333333333333;4.333333333333333
TA3205;6.0;6.0;6.0;6.5;5.0;5.0;6.0;5.0;5.0
TA3260;9.0;8.666666666666666;8.0;9.333333333333334;8.0;8.333333333333334;9.333333333333334;8.0;9.0
TA3294;9.0;9.0;9.0;10.0;9.0;9.0;9.0;9.0;9.0
TA3307;6.666666666666667;6.333333333333333;5.0;6.0;6.0;8.0;8.0;6.333333333333333;7.666666666666667
TA3318;9.0;8.666666666666666;9.0;8.0;7.666666666666667;8.333333333333334;9.0;8.0;9.0
TA3368;9.75;9.5;8.25;8.25;9.5;8.25;8.25;9.75;9.5
TA3434;10.0;10.0;10.0;10.0;10.0;7.666666666666667;6.666666666666667;9.0;10.0
TA3451;10.0;9.5;8.0;9.0;10.0;8.0;9.0;9.0;9.0
TA3484;7.333333333333333;7.666666666666667;6.666666666666667;6.666666666666667;7.333333333333333;6.666666666666667;7.333333333333333;7.333333333333333;6.333333333333333
TA3491;9.333333333333334;9.333333333333334;8.333333333333334;9.333333333333334;8.666666666666666;8.333333333333334;10.0;9.333333333333334;9.666666666666666
TA3493;10.0;9.0;10.0;9.0;10.0;10.0;10.0;10.0;9.0
TA3502;10.0;10.0;9.0;9.0;10.0;9.5;10.0;10.0;9.0
TA3508;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0
TA3570;9.0;9.0;10.0;9.0;10.0;7.5;7.5;9.0;9.0
TA3573;8.666666666666666;8.333333333333334;7.333333333333333;8.0;8.666666666666666;6.666666666666667;6.333333333333333;8.666666666666666;7.666666666666667
TA3579;7.5;7.5;7.5;7.5;10.0;7.5;7.5;6.5;6.5
TA3585;7.0;7.0;6.0;7.0;9.0;5.0;7.0;5.0;4.0
TA3588;8.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0
TA3598;9.25;9.25;9.25;9.25;9.25;8.75;9.25;9.25;9.25
TA3606;10.0;10.0;7.0;7.0;10.0;9.0;10.0;10.0;8.0
TA3658;8.0;8.0;7.0;8.0;9.0;7.0;8.0;8.0;8.0
TA3674;8.5;9.0;8.0;7.5;7.0;7.0;8.5;8.5;8.0
TA3692;5.0;5.0;8.0;8.0;5.0;5.0;5.0;5.0;5.0
TA3701;9.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0
TA3711;8.0;8.0;3.0;4.0;8.0;6.0;8.0;7.0;4.0
TA3738;8.0;7.0;6.0;7.0;8.0;4.0;7.0;8.0;5.0
TA3743;10.0;9.0;10.0;8.0;10.0;10.0;10.0;10.0;10.0
TA3755;10.0;8.0;8.0;8.0;10.0;10.0;8.0;10.0;10.0
TA3811;10.0;10.0;10.0;10.0;10.0;8.666666666666666;10.0;10.0;10.0
TA3885;8.666666666666666;8.333333333333334;6.333333333333333;6.333333333333333;7.333333333333333;6.333333333333333;8.666666666666666;8.333333333333334;8.0
TA3887;7.666666666666667;7.333333333333333;7.0;8.0;6.333333333333333;5.333333333333333;8.666666666666666;8.666666666666666;8.333333333333334
TA3900;8.0;7.5;7.25;7.5;7.75;7.75;7.75;8.0;8.0
TA3905;9.0;8.666666666666666;8.0;8.333333333333334;9.0;8.333333333333334;8.666666666666666;9.0;9.333333333333334
TA3945;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;8.5
TA4108;8.666666666666666;8.333333333333334;8.0;8.333333333333334;8.333333333333334;8.666666666666666;8.666666666666666;8.666666666666666;8.333333333333334
TA4192;8.5;8.25;8.5;8.25;8.5;7.0;8.5;7.5;9.0
TA4200;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TA4295;7.8;8.4;7.8;7.8;8.0;7.8;7.8;7.8;7.8
TA4315;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;10.0
TA4358;8.25;7.5;7.25;7.25;7.75;6.5;8.25;7.5;7.75
TA4367;7.0;7.0;8.0;8.0;0.0;7.0;8.0;4.0;5.0
TA4372;7.666666666666667;9.0;7.5;8.0;7.833333333333333;7.333333333333333;7.833333333333333;8.0;8.166666666666666
TA6050;8.666666666666666;9.333333333333334;8.0;8.0;9.0;8.333333333333334;8.666666666666666;8.333333333333334;8.666666666666666
TA6052;9.0;9.0;7.5;8.75;9.0;7.0;8.5;8.75;8.5
